rally,ball_round,time,frame_num,roundscore_A,roundscore_B,player,type,aroundhead,backhand,landing_height,landing_area,landing_x,landing_y,lose_reason,getpoint_player,player_location_area,player_location_x,player_location_y,opponent_location_area,opponent_location_x,opponent_location_y,set,match_id,rally_id,rally_length
155,4947,1,00:25:22,45660,15,12,4,net shot,0.0,0,2.0,2,-1.3743902439024391,0.5355729166666668,,,1,96.2,373.85,6,98.4,742.43,0,0,4946,7
156,4947,2,00:11:34,20824,4,5,26,defensive shot,0.0,1,2.0,1,1.354878048780488,0.4104687499999997,,,6,251.5,305.19,8,213.3,712.47,0,0,4946,7
157,4947,3,00:29:26,52982,19,15,4,clear,0.0,0,1.0,6,-1.0926829268292682,1.458645833333333,,,8,109.0,213.04,8,190.7,664.64,0,0,4946,7
158,4947,4,00:38:58,70160,21,20,26,defensive shot,0.0,1,2.0,8,-0.4951219512195121,0.8419270833333332,,,8,149.2,290.6,8,240.2,714.11,0,0,4946,7
159,4947,5,00:23:38,42566,2,3,4,push/rush,0.0,1,1.0,4,0.9329268292682928,-1.5585416666666667,,,8,214.3,612.04,8,162.5,255.46,0,0,4946,7
160,4947,6,00:59:57,107921,14,9,26,drop,0.0,0,2.0,6,1.297560975609756,-0.5691666666666665,,,8,196.7,666.94,8,185.5,326.19,0,0,4946,7
161,4947,7,00:44:57,80918,4,6,4,push/rush,0.0,0,2.0,4,-1.3817073170731706,1.7653125000000005,opponent's ball landed,4.0,8,126.5,322.77,8,151.6,713.41,0,0,4946,7
162,4948,1,01:05:06,117184,3,4,28,drop,0.0,0,2.0,5,-1.10609756097561,-0.6133854166666666,,,9,251.5,798.04,8,176.4,284.54,0,0,4947,21
163,4948,2,00:42:28,76457,11,6,1,net shot,0.0,1,2.0,7,0.123170731707317,0.2485416666666668,,,8,200.4,313.4,8,159.1,735.6,0,0,4947,21
164,4948,3,00:30:47,55413,21,20,28,push/rush,0.0,0,1.0,8,0.8585365853658538,-1.198489583333333,,,8,131.9,696.71,8,115.5,208.15,0,0,4947,21
165,4948,4,00:44:08,79467,12,7,1,drop,0.0,0,2.0,2,-1.1341463414634143,0.1540624999999999,,,8,132.3,210.15,8,135.6,611.37,0,0,4947,21
166,4948,5,00:39:13,70604,6,6,28,drop,0.0,0,2.0,1,1.4646341463414636,0.5066666666666665,,,8,105.2,217.72,8,149.5,696.53,0,0,4947,21
167,4948,6,00:42:25,76352,11,6,1,short service,0.0,1,2.0,7,0.3146341463414635,0.484375,,,8,170.8,277.05,8,215.2,660.14,0,0,4947,21
168,4948,7,00:30:43,55306,21,20,28,defensive shot,0.0,0,2.0,6,1.1926829268292685,-0.5773958333333334,,,8,130.9,684.83,8,124.6,263.97,0,0,4947,21
169,4948,8,00:25:06,45192,14,16,1,defensive shot,0.0,1,2.0,8,-0.4621951219512196,-0.5653125000000001,,,8,176.4,658.77,3,79.2,172.47,0,0,4947,21
170,4948,9,00:50:05,90172,14,12,28,drop,0.0,0,2.0,1,1.1182926829268292,0.5340104166666665,,,3,99.3,202.52,8,158.1,665.98,0,0,4947,21
171,4948,10,00:48:31,87359,16,11,1,net shot,0.0,1,2.0,1,1.2731707317073169,0.3318750000000001,,,8,246.1,336.53,8,127.1,720.46,0,0,4947,21
172,4948,11,00:38:46,69793,6,5,28,short service,0.0,0,2.0,7,-0.246341463414634,0.6636458333333332,,,8,191.1,300.25,8,122.0,702.61,0,0,4947,21
173,4948,12,00:06:01,10849,1,0,1,net shot,0.0,0,2.0,7,0.0865853658536584,-0.2372395833333334,,,8,208.7,594.37,8,176.8,318.46,0,0,4947,21
174,4948,13,00:37:30,67503,5,4,28,short service,0.0,0,2.0,8,0.753658536585366,0.6959895833333333,,,8,169.8,290.18,8,227.2,695.76,0,0,4947,21
175,4948,14,00:37:24,67329,5,3,1,clear,1.0,0,1.0,3,1.4585365853658538,1.678072916666667,,,8,227.4,208.82,8,201.0,664.78,0,0,4947,21
176,4948,15,01:08:51,123951,8,5,28,drop,0.0,0,2.0,7,-0.7219512195121952,-0.3972916666666665,,,8,168.4,707.91,8,169.8,316.61,0,0,4947,21
177,4948,16,00:38:37,69516,7,3,1,defensive shot,0.0,1,2.0,1,1.4597560975609756,0.5360937499999997,,,8,152.6,257.07,6,99.3,751.93,0,0,4947,21
178,4948,17,00:44:29,80093,11,8,28,net shot,0.0,0,2.0,1,1.4463414634146343,0.3245312499999997,,,6,263.5,365.96,8,196.9,656.56,0,0,4947,21
179,4948,18,00:11:43,21115,5,7,1,smash,1.0,0,2.0,5,-0.945121951219512,-1.0368229166666667,,,8,232.7,636.69,8,199.8,279.19,0,0,4947,21
180,4948,19,00:26:25,47550,17,19,28,clear,0.0,0,1.0,3,-1.0670731707317074,-1.5077083333333334,,,8,160.9,753.02,8,153.3,263.05,0,0,4947,21
181,4948,20,00:37:28,67450,5,3,1,push/rush,0.0,0,1.0,5,1.103658536585366,1.122708333333333,,,8,181.6,323.15,8,142.3,669.56,0,0,4947,21
182,4948,21,00:25:50,46525,17,18,28,smash,0.0,0,2.0,10,1.684146341463415,-0.7918229166666665,out,1,8,120.6,658.76,8,157.7,279.64,0,0,4947,21
183,4949,1,01:07:45,121961,12,5,34,drop,0.0,0,2.0,5,-0.9939024390243902,-0.6066145833333335,,,9,234.9,770.79,8,197.0,292.05,0,0,4948,6
184,4949,2,00:44:53,80794,9,8,12,smash,0.0,0,2.0,5,1.0280487804878051,1.1526562499999995,,,8,175.1,205.6,8,191.8,686.36,0,0,4948,6
185,4949,3,01:07:58,122360,12,5,34,net shot,0.0,0,2.0,2,1.2073170731707317,-0.3735937500000001,,,8,231.6,621.33,8,181.3,252.0,0,0,4948,6
186,4949,4,00:44:54,80837,9,8,12,lob,0.0,1,1.0,3,1.2146341463414636,1.6051041666666663,,,8,246.6,355.06,8,218.7,678.85,0,0,4948,6
187,4949,5,00:32:19,58181,2,2,34,net shot,0.0,1,2.0,1,-1.10609756097561,-0.4531770833333333,,,8,117.3,627.0,8,157.9,231.52,0,0,4948,6
188,4949,6,00:09:07,16420,2,2,12,net shot,0.0,0,2.0,1,1.1073170731707318,0.1844791666666667,not pass over the net,34,8,237.6,606.09,8,154.1,265.48,0,0,4948,6
189,4950,1,00:06:16,11291,1,1,18,lob,0.0,0,1.0,9,-0.676829268292683,1.5112499999999998,,,7,189.4,380.44,8,141.7,664.61,0,0,4949,17
190,4950,2,00:55:20,99601,14,13,30,clear,1.0,0,1.0,3,-1.1329268292682928,-1.4765625,,,8,130.8,727.87,8,181.1,241.74,0,0,4949,17
191,4950,3,00:30:46,55396,4,1,18,smash,0.0,0,2.0,8,-0.8390243902439024,0.9102604166666666,,,8,145.6,221.09,8,168.4,673.56,0,0,4949,17
192,4950,4,01:12:56,131298,6,4,30,defensive shot,0.0,1,2.0,2,-0.8560975609756097,0.5197395833333331,,,8,167.5,306.22,9,216.0,787.61,0,0,4949,17
193,4950,5,00:16:16,29295,14,7,18,drop,0.0,0,2.0,6,1.4378048780487802,-0.5799479166666668,,,9,246.7,786.05,8,184.7,267.82,0,0,4949,17
194,4950,6,00:25:36,46107,15,14,30,defensive shot,0.0,1,2.0,2,-0.8695121951219512,0.3844791666666669,,,8,170.3,306.19,8,209.9,719.72,0,0,4949,17
195,4950,7,00:21:34,38848,18,13,18,short service,0.0,1,2.0,7,-0.2426829268292683,-0.2920833333333332,,,8,187.6,646.43,8,125.1,294.88,0,0,4949,17
196,4950,8,00:33:38,60554,4,2,30,drive,0.0,1,2.0,8,-0.5634146341463413,-0.7497395833333332,,,8,160.3,622.17,8,139.3,325.57,0,0,4949,17
197,4950,9,00:25:44,46322,6,5,18,smash,1.0,0,1.0,8,-0.0634146341463413,-0.8084375000000001,,,8,155.6,703.82,8,151.5,305.17,0,0,4949,17
198,4950,10,00:19:22,34870,12,11,30,defensive shot,0.0,1,2.0,7,0.2329268292682926,0.4246874999999998,,,8,133.7,262.26,8,163.3,717.02,0,0,4949,17
199,4950,11,00:18:52,33972,21,8,18,clear,1.0,0,1.0,8,-0.7317073170731707,1.3867708333333333,,,8,221.5,227.57,8,201.9,711.3,0,0,4949,17
200,4950,12,00:41:36,74902,6,4,30,clear,1.0,0,1.0,9,0.8670731707317072,-1.489479166666667,,,8,148.9,742.4,8,134.8,301.4,0,0,4949,17
201,4950,13,00:35:59,64797,8,6,18,clear,0.0,0,1.0,6,-1.0353658536585366,1.4776041666666668,,,8,119.9,207.58,8,164.9,689.25,0,0,4949,17
202,4950,14,00:31:42,57074,20,19,30,net shot,0.0,1,2.0,7,-0.7012195121951219,0.1568229166666667,,,8,193.8,339.15,8,118.6,729.49,0,0,4949,17
203,4950,15,00:37:51,68145,11,6,18,defensive shot,0.0,0,2.0,2,-1.0109756097560976,0.3651041666666668,,,8,127.4,299.72,9,227.7,779.46,0,0,4949,17
204,4950,16,00:20:11,36352,12,12,30,smash,0.0,0,2.0,6,-1.0207317073170732,0.9026562499999996,,,9,133.0,162.39,8,159.5,638.74,0,0,4949,17
205,4950,17,00:15:20,27620,13,6,18,drop,0.0,0,2.0,1,-1.1841463414634146,-0.32546875,opponent's ball landed,18.0,8,246.8,670.02,9,221.4,174.25,0,0,4949,17
206,4951,1,00:53:35,96450,11,4,9,net shot,0.0,0,2.0,7,0.0939024390243901,0.1629166666666665,,,7,176.7,385.21,8,156.5,630.44,0,0,4950,8
207,4951,2,00:49:24,88939,13,13,21,short service,0.0,1,2.0,1,-1.1097560975609757,-0.3671354166666667,,,8,188.4,617.9,8,133.7,263.75,0,0,4950,8
208,4951,3,00:12:08,21867,4,3,9,lob,0.0,0,1.0,4,1.0329268292682925,-1.4830729166666667,,,8,215.3,611.07,8,181.7,260.47,0,0,4950,8
209,4951,4,00:43:36,78484,12,10,21,net shot,0.0,0,2.0,7,-0.7000000000000001,-0.11546875,,,8,154.3,601.74,8,134.8,333.58,0,0,4950,8
210,4951,5,01:12:02,129671,20,17,9,smash,0.0,0,2.0,8,0.2207317073170731,0.9754166666666664,,,8,175.9,261.28,8,192.1,646.97,0,0,4950,8
211,4951,6,00:25:13,45419,16,17,21,short service,0.0,1,2.0,7,0.5182926829268293,0.3783854166666665,,,8,168.3,332.29,8,223.1,666.71,0,0,4950,8
212,4951,7,00:20:17,36525,10,12,9,defensive shot,0.0,1,2.0,8,-0.8536585365853658,-0.664375,,,8,189.9,654.3,8,141.6,258.95,0,0,4950,8
213,4951,8,00:12:36,22702,9,4,21,push/rush,1.0,0,2.0,8,-0.1353658536585365,0.9788020833333332,opponent's ball landed,21.0,8,160.9,354.35,8,180.4,748.59,0,0,4950,8
214,4952,1,00:08:09,14691,1,2,19,push/rush,0.0,1,2.0,8,0.3280487804878049,0.9134375,,,2,265.5,399.78,5,260.0,673.08,0,0,4951,10
215,4952,2,00:07:48,14046,1,2,9,defensive shot,0.0,0,2.0,7,-0.6390243902439026,-0.2765104166666665,,,5,257.1,668.53,9,238.2,177.28,0,0,4951,10
216,4952,3,00:10:55,19670,4,4,19,clear,1.0,0,1.0,3,1.0817073170731706,1.6693749999999998,,,9,209.0,196.08,8,196.6,668.44,0,0,4951,10
217,4952,4,00:13:29,24291,4,8,9,net shot,0.0,0,2.0,2,1.170731707317073,-0.2944791666666668,,,8,179.8,615.27,8,188.1,298.03,0,0,4951,10
218,4952,5,00:07:29,13488,1,1,19,net shot,0.0,1,2.0,2,-1.102439024390244,0.3498437499999998,,,8,191.4,364.16,8,184.3,634.4,0,0,4951,10
219,4952,6,00:40:27,72819,3,16,9,clear,1.0,0,1.0,5,1.434146341463415,1.485,,,8,239.9,225.12,8,224.9,702.16,0,0,4951,10
220,4952,7,00:25:52,46565,20,15,19,defensive shot,0.0,1,1.0,8,0.6975609756097559,1.254322916666667,,,8,140.9,351.35,8,207.4,657.55,0,0,4951,10
221,4952,8,01:06:39,119978,18,17,9,lob,0.0,0,1.0,6,-1.318292682926829,1.2951041666666665,,,8,121.7,337.02,8,154.3,651.24,0,0,4951,10
222,4952,9,00:31:02,55878,2,2,19,defensive shot,0.0,1,1.0,5,-1.2719512195121951,-1.20828125,,,8,208.7,623.09,8,152.7,327.57,0,0,4951,10
223,4952,10,00:48:09,86674,4,3,9,defensive shot,0.0,1,2.0,10,-2.9109756097560973,0.7380208333333336,out,19,8,157.5,295.73,9,237.1,776.72,0,0,4951,10
224,4953,1,00:09:53,17796,3,6,1,lob,0.0,1,1.0,9,0.8926829268292682,-1.3744270833333332,,,2,99.9,586.54,8,162.9,325.73,0,0,4952,13
225,4953,2,00:18:00,32417,14,5,10,short service,0.0,1,2.0,7,0.5060975609756098,-0.4727604166666665,,,8,167.4,620.42,8,225.0,248.89,0,0,4952,13
226,4953,3,00:32:49,59091,0,1,1,push/rush,0.0,0,1.0,6,-0.945121951219512,1.2245833333333334,,,8,141.3,325.98,8,214.8,701.74,0,0,4952,13
227,4953,4,00:10:00,18009,3,0,10,smash,1.0,0,2.0,5,-1.1219512195121952,-1.0430729166666666,,,8,109.9,755.03,8,160.4,255.38,0,0,4952,13
228,4953,5,00:39:59,71973,8,5,1,drop,1.0,0,2.0,1,1.2317073170731707,0.2645833333333331,,,8,230.6,227.45,8,221.7,655.5,0,0,4952,13
229,4953,6,00:55:06,99190,19,15,10,drive,0.0,0,2.0,6,-1.1,1.024166666666667,,,8,178.6,289.45,8,200.9,635.46,0,0,4952,13
230,4953,7,00:48:31,87359,16,11,1,net shot,0.0,1,2.0,1,1.2731707317073169,0.3318750000000001,,,8,246.1,336.53,8,127.1,720.46,0,0,4952,13
231,4953,8,00:37:31,67558,4,6,10,lob,0.0,0,1.0,3,1.1292682926829272,1.62765625,,,8,204.6,357.24,8,183.1,623.37,0,0,4952,13
232,4953,9,00:26:58,48548,16,17,1,net shot,0.0,1,2.0,7,0.1731707317073169,-0.3713020833333334,,,8,162.0,599.65,8,181.6,316.02,0,0,4952,13
233,4953,10,00:33:33,60404,1,2,10,lob,0.0,1,1.0,9,-0.7621951219512195,1.6498437499999998,,,8,224.8,337.86,8,217.9,699.26,0,0,4952,13
234,4953,11,00:38:37,69516,7,3,1,defensive shot,0.0,1,2.0,1,1.4597560975609756,0.5360937499999997,,,8,152.6,257.07,6,99.3,751.93,0,0,4952,13
235,4953,12,00:16:28,29657,7,3,10,drop,0.0,1,2.0,1,-0.9634146341463414,-0.3715624999999998,,,6,87.0,743.45,8,156.8,263.32,0,0,4952,13
236,4953,13,00:40:49,73471,9,5,1,drive,0.0,1,2.0,10,0.6524390243902439,1.8259375,out,10,8,132.3,299.72,8,115.3,666.64,0,0,4952,13
237,4954,1,00:15:05,27177,9,7,12,net shot,0.0,0,2.0,2,1.4146341463414631,0.0146354166666666,,,5,258.8,618.89,8,195.9,313.38,0,0,4953,2
238,4954,2,00:24:12,43561,14,14,31,drop,1.0,0,2.0,7,0.4378048780487805,0.1316145833333332,touched the net,12,8,149.9,719.7,8,149.0,329.53,0,0,4953,2
239,4955,1,00:27:58,50342,19,16,23,clear,0.0,0,1.0,5,-1.076829268292683,-1.34,,,10,168.3,811.54,8,162.2,320.3,0,0,4954,21
240,4955,2,00:33:56,61081,4,2,3,defensive shot,0.0,1,2.0,2,-0.9841463414634146,0.4406250000000001,,,8,175.5,291.87,8,218.7,699.32,0,0,4954,21
241,4955,3,00:16:53,30402,8,7,23,clear,1.0,0,1.0,5,-1.1329268292682928,-1.34046875,,,8,119.6,712.17,8,127.9,292.25,0,0,4954,21
242,4955,4,00:21:38,38952,13,10,3,drive,0.0,0,1.0,5,-1.2182926829268292,-0.7825000000000001,,,8,143.6,666.88,8,110.9,365.57,0,0,4954,21
243,4955,5,00:10:41,19258,0,1,23,defensive shot,0.0,1,2.0,2,1.1121951219512194,-0.2722395833333332,,,8,176.0,670.28,8,107.3,247.13,0,0,4954,21
244,4955,6,00:26:28,47662,18,12,3,drive,0.0,1,1.0,8,0.5756097560975608,-0.9210416666666664,,,8,168.4,642.79,8,131.3,266.44,0,0,4954,21
245,4955,7,00:38:27,69236,5,6,23,clear,0.0,0,1.0,6,-1.201219512195122,1.1518749999999998,,,8,159.8,224.75,8,195.7,696.46,0,0,4954,21
246,4955,8,00:15:42,28278,13,11,3,defensive shot,0.0,1,1.0,6,0.9731707317073172,-1.0229687500000002,,,8,170.6,645.48,8,149.6,249.46,0,0,4954,21
247,4955,9,00:16:35,29872,8,7,23,clear,1.0,0,1.0,8,-0.8451219512195122,-1.1796875,,,8,163.5,707.77,8,195.2,355.96,0,0,4954,21
248,4955,10,00:32:58,59345,8,11,3,short service,0.0,1,2.0,5,1.0085365853658534,0.7185937500000001,,,8,171.6,289.73,8,223.4,653.67,0,0,4954,21
249,4955,11,00:26:27,47629,19,13,23,lob,0.0,0,1.0,3,-0.9987804878048782,-1.4117708333333334,,,8,226.0,605.58,8,167.7,332.28,0,0,4954,21
250,4955,12,00:18:36,33492,16,14,3,drive,1.0,0,1.0,6,1.1158536585365857,-0.6590104166666665,,,8,239.9,662.92,7,216.1,378.41,0,0,4954,21
251,4955,13,01:06:03,118915,19,8,23,push/rush,0.0,0,1.0,9,0.9182926829268294,1.5228125,,,7,136.1,380.23,8,185.9,654.27,0,0,4954,21
252,4955,14,00:44:03,79290,15,9,3,defensive shot,0.0,1,2.0,7,-0.6658536585365853,0.3679687499999999,,,8,162.5,271.94,8,171.7,630.36,0,0,4954,21
253,4955,15,00:44:23,79893,9,14,23,clear,0.0,0,1.0,6,-1.348780487804878,1.3494791666666668,,,8,124.4,244.15,8,139.1,623.82,0,0,4954,21
254,4955,16,00:21:39,38975,13,10,3,drive,0.0,0,1.0,8,-0.0158536585365855,-0.9505208333333334,,,8,110.8,645.46,8,110.8,317.29,0,0,4954,21
255,4955,17,00:24:31,44154,19,9,23,push/rush,0.0,0,1.0,6,1.218292682926829,-1.1290104166666668,,,8,191.4,628.33,8,164.0,323.32,0,0,4954,21
256,4955,18,00:44:01,79245,15,9,3,short service,0.0,1,2.0,7,-0.352439024390244,0.5954166666666669,,,8,182.2,327.76,8,132.1,683.0,0,0,4954,21
257,4955,19,00:42:00,75605,6,12,23,short service,0.0,1,2.0,8,-0.545121951219512,0.6839583333333336,,,8,179.8,326.57,8,123.2,657.08,0,0,4954,21
258,4955,20,00:48:02,86480,19,12,3,net shot,0.0,1,2.0,7,0.721951219512195,0.5375520833333335,,,8,193.9,299.43,8,137.3,745.42,0,0,4954,21
259,4955,21,00:45:43,82291,11,14,23,push/rush,0.0,0,2.0,7,0.4975609756097562,0.0136979166666666,no such data,34,8,234.0,362.3,8,239.4,688.49,0,0,4954,1
260,4957,1,0:33:15,59874,1,0,10,net shot,0.0,0,2.0,2,-1.3207317073170732,0.4473958333333332,,,8,114.2,315.3,8,179.3,655.01,0,0,4956,9
261,4957,2,00:18:10,32705,20,8,18,short service,0.0,1,2.0,7,0.4329268292682927,0.4027604166666669,,,8,170.5,314.9,8,220.8,673.1,0,0,4956,9
262,4957,3,00:36:40,66020,5,1,10,net shot,0.0,0,2.0,7,0.0158536585365855,-0.4528645833333333,,,8,218.8,639.49,8,197.3,295.14,0,0,4956,9
263,4957,4,00:09:58,17950,9,2,18,net shot,0.0,0,2.0,7,0.2524390243902437,-0.14484375,,,8,229.4,628.2,8,214.5,231.78,0,0,4956,9
264,4957,5,00:51:48,93260,18,19,10,net shot,0.0,1,1.0,7,0.7036585365853657,0.2923958333333332,,,8,215.8,355.92,8,222.8,711.09,0,0,4956,9
265,4957,6,00:41:24,74549,20,17,18,drop,1.0,0,2.0,1,-1.4621951219512197,-0.1933854166666666,,,8,162.9,661.26,8,191.0,318.41,0,0,4956,9
266,4957,7,00:12:37,22737,5,3,10,defensive shot,0.0,1,1.0,8,0.2024390243902438,1.4682291666666665,,,8,136.4,254.22,8,216.8,633.26,0,0,4956,9
267,4957,8,00:39:03,70314,18,17,18,defensive shot,0.0,1,2.0,8,-0.2439024390243902,-0.72984375,,,8,189.8,667.18,9,116.6,178.9,0,0,4956,9
268,4957,9,00:59:03,106293,0,2,10,drop,0.0,0,2.0,2,-1.017073170731707,0.1433333333333332,touched the net,10.0,9,214.2,776.43,8,174.8,274.34,0,0,4956,9
269,4958,1,00:25:33,46006,18,17,8,push/rush,0.0,0,1.0,6,-1.002439024390244,1.2794270833333332,,,7,169.7,386.76,8,190.8,640.65,0,0,4957,19
270,4958,2,00:37:34,67623,5,4,28,drop,0.0,0,2.0,2,-0.9231707317073172,0.1485416666666665,,,8,153.2,216.04,8,196.2,703.06,0,0,4957,19
271,4958,3,00:40:30,72918,13,5,8,long service,0.0,0,1.0,9,0.8597560975609756,-1.4405208333333337,,,8,170.5,672.17,8,224.2,278.56,0,0,4957,19
272,4958,4,00:34:47,62623,1,2,28,short service,0.0,0,2.0,8,0.6109756097560974,0.6736979166666668,,,8,168.6,292.91,8,227.5,696.93,0,0,4957,19
273,4958,5,00:25:11,45350,18,10,8,drive,0.0,0,2.0,8,0.0963414634146342,1.0346354166666665,,,8,115.8,250.99,8,130.6,653.25,0,0,4957,19
274,4958,6,00:47:13,85006,12,10,28,long service,0.0,0,1.0,3,1.2902439024390244,1.6230208333333334,,,8,170.9,346.8,8,236.0,712.95,0,0,4957,19
275,4958,7,00:28:42,51686,21,18,8,defensive shot,0.0,0,2.0,2,-1.079268292682927,0.3385937499999999,,,8,145.8,282.1,8,246.4,734.01,0,0,4957,19
276,4958,8,01:14:14,133648,13,8,28,defensive shot,0.0,0,1.0,8,-0.2634146341463414,1.3594270833333333,,,8,238.8,265.93,8,244.6,740.06,0,0,4957,19
277,4958,9,00:47:58,86363,19,12,8,smash,1.0,0,2.0,8,-0.1817073170731708,-0.9516145833333332,,,8,149.7,662.44,8,128.7,238.34,0,0,4957,19
278,4958,10,00:14:30,26106,8,7,28,net shot,0.0,1,2.0,2,1.2317073170731707,-0.3252083333333333,,,8,226.9,594.83,8,172.1,298.16,0,0,4957,19
279,4958,11,00:25:06,45197,18,10,8,push/rush,0.0,1,1.0,6,-1.1219512195121952,1.4487499999999998,,,8,184.4,355.36,8,167.4,641.24,0,0,4957,19
280,4958,12,00:50:00,90022,14,12,28,defensive shot,0.0,1,2.0,2,-0.9804878048780488,0.4139583333333334,,,8,188.0,267.56,8,165.9,737.51,0,0,4957,19
281,4958,13,00:08:08,14666,1,0,8,smash,0.0,0,1.0,6,-0.9085365853658536,1.0939583333333331,,,8,166.6,254.93,8,203.7,705.85,0,0,4957,19
282,4958,14,00:49:12,88583,14,11,28,drop,0.0,0,2.0,7,-0.7073170731707317,0.2782291666666664,,,8,188.0,226.94,8,174.0,684.37,0,0,4957,19
283,4958,15,00:25:08,45243,18,10,8,defensive shot,0.0,1,2.0,7,-0.4170731707317072,0.4428645833333332,,,8,129.3,283.8,8,121.7,740.04,0,0,4957,19
284,4958,16,00:28:49,51874,19,20,28,defensive shot,0.0,0,2.0,2,1.2195121951219512,-0.4187499999999999,,,8,170.8,621.78,8,147.9,234.27,0,0,4957,19
285,4958,17,00:41:16,74300,14,5,8,short service,0.0,1,2.0,7,0.5634146341463413,-0.50875,,,8,174.2,648.98,8,224.3,277.91,0,0,4957,19
286,4958,18,00:13:18,23961,8,5,28,clear,0.0,0,1.0,3,-1.1804878048780487,-1.5228125,,,8,208.5,722.1,8,192.5,321.1,0,0,4957,19
287,4958,19,00:18:13,32797,12,9,8,defensive shot,0.0,0,2.0,1,-1.0670731707317074,-0.0980208333333333,not pass over the net,28,8,179.1,302.19,8,248.9,746.06,0,0,4957,19
288,4959,1,00:40:00,72026,8,5,1,lob,0.0,1,1.0,8,-0.373170731707317,1.4765625,,,2,258.0,405.84,8,219.6,602.67,0,0,4958,16
289,4959,2,00:53:53,97012,20,21,19,short service,0.0,1,2.0,7,-0.352439024390244,-0.1251041666666665,,,8,185.2,651.58,8,125.6,298.98,0,0,4958,16
290,4959,3,00:11:38,20960,5,7,1,net shot,0.0,0,2.0,2,1.3682926829268292,-0.1877083333333334,,,8,247.4,630.25,8,213.7,315.64,0,0,4958,16
291,4959,4,00:08:02,14460,1,2,19,smash,0.0,0,2.0,8,-0.2024390243902438,1.2217187500000002,,,8,131.7,292.76,8,160.5,689.41,0,0,4958,16
292,4959,5,00:38:29,69293,7,3,1,push/rush,0.0,1,2.0,3,1.354878048780488,1.5097395833333334,,,8,127.5,349.42,8,170.6,635.39,0,0,4958,16
293,4959,6,00:24:00,43229,20,11,19,short service,0.0,1,2.0,7,-0.2560975609756097,0.3088541666666664,,,8,181.8,322.09,8,120.4,659.88,0,0,4958,16
294,4959,7,00:38:32,69366,7,3,1,drive,0.0,0,1.0,8,-0.8207317073170731,0.9439583333333332,,,8,200.7,264.09,8,207.0,639.97,0,0,4958,16
295,4959,8,01:16:33,137817,20,10,19,defensive shot,0.0,1,1.0,8,-0.4341463414634146,-0.5263020833333334,,,8,172.0,651.37,1,100.1,376.62,0,0,4958,16
296,4959,9,00:29:20,52805,19,17,1,lob,0.0,0,1.0,4,1.0841463414634145,-1.4611458333333331,,,1,270.7,580.44,8,223.4,336.79,0,0,4958,16
297,4959,10,00:32:45,58971,4,3,19,net shot,0.0,1,2.0,2,1.0573170731707315,-0.2790624999999999,,,8,166.9,628.28,8,177.5,337.22,0,0,4958,16
298,4959,11,00:25:33,45996,14,17,1,long service,0.0,1,1.0,5,-1.0048780487804878,-1.3348958333333334,,,8,185.3,647.91,8,134.4,280.0,0,0,4958,16
299,4959,12,00:29:17,52717,1,0,19,net shot,0.0,0,2.0,7,-0.4109756097560974,-0.2919791666666667,,,8,188.0,598.59,8,161.9,318.57,0,0,4958,16
300,4959,13,00:38:29,69293,7,3,1,push/rush,0.0,1,2.0,3,1.354878048780488,1.5097395833333334,,,8,127.5,349.42,8,170.6,635.39,0,0,4958,16
301,4959,14,00:46:36,83906,16,13,19,net shot,0.0,0,2.0,7,-0.8658536585365854,-0.3244270833333334,,,8,238.7,679.96,8,227.6,228.4,0,0,4958,16
302,4959,15,00:18:43,33709,10,12,1,short service,0.0,1,2.0,7,0.6548780487804877,-0.3282812499999998,,,8,175.5,638.54,8,135.2,259.85,0,0,4958,16
303,4959,16,00:29:37,53335,1,0,19,defensive shot,0.0,1,2.0,8,0.3231707317073171,1.011302083333333,not pass over the net,1,8,220.3,716.11,7,222.5,434.04,0,0,4958,27
304,4960,1,00:19:38,35360,11,10,34,net shot,0.0,0,1.0,2,-1.0621951219512191,0.1882812499999998,,,1,102.2,377.55,7,136.2,590.58,0,0,4959,27
305,4960,2,00:25:35,46051,15,14,31,push/rush,0.0,0,1.0,6,0.992682926829268,-1.0642708333333333,,,7,245.7,579.95,8,183.1,290.33,0,0,4959,27
306,4960,3,00:39:21,70854,6,8,34,defensive shot,0.0,0,2.0,2,1.4695121951219512,-0.2961458333333334,,,8,196.3,692.42,4,282.7,155.36,0,0,4959,27
307,4960,4,00:39:21,70831,7,3,31,clear,0.0,1,1.0,3,1.503658536585366,1.5986979166666668,,,4,254.9,191.32,8,216.6,649.23,0,0,4959,27
308,4960,5,00:56:11,101142,19,21,34,defensive shot,0.0,0,2.0,7,0.0512195121951218,-0.4361979166666667,,,8,212.5,659.34,8,172.5,212.66,0,0,4959,27
309,4960,6,01:18:20,141002,9,8,31,short service,0.0,1,2.0,2,0.9768292682926828,-0.3389583333333332,,,8,162.9,621.97,8,222.0,276.57,0,0,4959,27
310,4960,7,01:05:03,117092,10,5,34,net shot,0.0,0,2.0,1,1.0731707317073171,0.5671354166666666,,,8,138.1,363.63,8,157.7,718.45,0,0,4959,27
311,4960,8,00:07:28,13443,1,0,31,smash,1.0,0,2.0,6,1.4121951219512197,-0.9365625,,,8,136.6,756.48,8,149.0,265.42,0,0,4959,27
312,4960,9,00:56:07,101018,19,21,34,net shot,0.0,0,2.0,7,-0.2768292682926828,-0.1994270833333334,,,8,189.8,618.39,8,202.3,299.32,0,0,4959,27
